date,pf_d1_1,pf_d1_2,pf_d1_3,pf_d1_4,pf_d1_5,pf_d1_6,pf_d1_7,pf_d1_8,pf_d1_9,pf_d1_10,pf_d2_1,pf_d2_2,pf_d2_3,pf_d2_4,pf_d2_5,pf_d2_6,pf_d2_7,pf_d2_8,pf_d2_9,pf_d2_10,pf_B_1,pf_B_2,pf_B_3,pf_B_4,pf_B_5,pf_B_6,pf_B_7,pf_B_8,pf_B_9,pf_B_10,mo_d1_1,mo_d1_2,mo_d1_3,mo_d1_4,mo_d1_5,mo_d1_6,mo_d1_7,mo_d1_8,mo_d1_9,mo_d1_10,mo_d2_1,mo_d2_2,mo_d2_3,mo_d2_4,mo_d2_5,mo_d2_6,mo_d2_7,mo_d2_8,mo_d2_9,mo_d2_10,mo_B_1,mo_B_2,mo_B_3,mo_B_4,mo_B_5,mo_B_6,mo_B_7,mo_B_8,mo_B_9,mo_B_10,az_d1_1,az_d1_2,az_d1_3,az_d1_4,az_d1_5,az_d1_6,az_d1_7,az_d1_8,az_d1_9,az_d1_10,az_d2_1,az_d2_2,az_d2_3,az_d2_4,az_d2_5,az_d2_6,az_d2_7,az_d2_8,az_d2_9,az_d2_10,ja_d1_1,ja_d1_2,ja_d1_3,ja_d1_4,ja_d1_5,ja_d1_6,ja_d1_7,ja_d1_8,ja_d1_9,ja_d1_10,ja_d2_1,ja_d2_2,ja_d2_3,ja_d2_4,ja_d2_5,ja_d2_6,ja_d2_7,ja_d2_8,ja_d2_9,ja_d2_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2022,0.033108461,0.553112514,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.023377438,0.501932911,0.489523667,0.568926098,0.584715232,0.585909379,0.433799123,0.889255471,0.885741483,0.765363539,0,0.076894716,0.389621606,0.441980772,0.299369897,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,3.29362E-07,0.011217315,0.062958204,0.070159687,0.112966624,0.112139704,0.024159033,0.016571547,0.013590165,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617072,0.523524412,0.650186855,0.696957945,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2022,0.033108461,0.553112514,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.023377438,0.501932911,0.489523667,0.568926098,0.584715232,0.585909379,0.433799123,0.889255471,0.885741483,0.765363539,0,0.076894716,0.389621606,0.441980772,0.299369897,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,3.29362E-07,0.011217315,0.062958204,0.070159687,0.112966624,0.112139704,0.024159033,0.016571547,0.013590165,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617072,0.523524412,0.650186855,0.696957945,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2022,0.033108461,0.553112514,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.023377438,0.501932911,0.489523667,0.568926098,0.584715232,0.585909379,0.433799123,0.889255471,0.885741483,0.765363539,0,0.076894716,0.389621606,0.441980772,0.299369897,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,3.29362E-07,0.011217315,0.062958204,0.070159687,0.112966624,0.112139704,0.024159033,0.016571547,0.013590165,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617072,0.523524412,0.650186855,0.696957945,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2022,0.033108461,0.553112514,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.023377438,0.501932911,0.489523667,0.568926098,0.584715232,0.585909379,0.433799123,0.889255471,0.885741483,0.765363539,0,0.076894716,0.389621606,0.441980772,0.299369897,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,3.29362E-07,0.011217315,0.062958204,0.070159687,0.112966624,0.112139704,0.024159033,0.016571547,0.013590165,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617072,0.523524412,0.650186855,0.696957945,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2022,0.033108461,0.553112514,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.023377438,0.501932911,0.489523667,0.568926098,0.584715232,0.585909379,0.433799123,0.889255471,0.885741483,0.765363539,0,0.076894716,0.389621606,0.441980772,0.299369897,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,3.29362E-07,0.011217315,0.062958204,0.070159687,0.112966624,0.112139704,0.024159033,0.016571547,0.013590165,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617072,0.523524412,0.650186855,0.696957945,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.027398759,0.507194928,0.489536812,0.568937355,0.584721587,0.585911675,0.433803439,0.889256634,0.885746653,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217594,0.062959828,0.070161101,0.112967772,0.112140145,0.024159273,0.016571568,0.013590223,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.028754997,0.509215688,0.489542791,0.568940571,0.584723549,0.585912003,0.433804733,0.889256634,0.88574794,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217715,0.062960561,0.070161505,0.112968155,0.112140208,0.024159345,0.016571568,0.013590243,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.0293174,0.509824458,0.489544372,0.568941375,0.584723549,0.58591233,0.433804733,0.889256634,0.885749227,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217751,0.06296077,0.070161606,0.112968155,0.112140271,0.024159345,0.016571568,0.013590262,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.0293174,0.509824458,0.489544372,0.568941375,0.584723549,0.58591233,0.433804733,0.889256634,0.885749227,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217751,0.06296077,0.070161606,0.112968155,0.112140271,0.024159345,0.016571568,0.013590262,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2022,0.033125258,0.5531304,0.549708325,0.61935161,0.629514809,0.621700841,0.437535617,0.907202918,0.900276477,0.793799488,0.0293174,0.509824458,0.489544372,0.568941375,0.584723549,0.58591233,0.433804733,0.889256634,0.885749227,0.765363539,0,0.076894716,0.38962205,0.441980772,0.299370365,0.167811729,0.149885895,0.165477238,0.279795448,0.381108803,1.86638E-06,0.013029048,0.070063492,0.075776594,0.120795516,0.119124785,0.025678481,0.017469595,0.015069996,0.0512405,4.39149E-07,0.011217751,0.06296077,0.070161606,0.112968155,0.112140271,0.024159345,0.016571568,0.013590262,0.046127445,0,0.000116589,0.000605263,0.001117483,0.266617541,0.523524412,0.650187775,0.69695855,0.580325098,0.425362389,6.22127E-07,0.002407466,0.021392028,0.022671661,0.031810054,0.043633418,0.44700296,0.013239883,0.017741248,0.054281953,0,0.002228491,0.019802875,0.020938409,0.029517843,0.040656245,0.417287476,0.012213411,0.015394045,0.046160151,0,0.022055827,0.104811839,0.047888146,0.057236649,0.103723683,0.005737638,0.001865271,0.001065354,0.000598709,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
